25.1334	4824088	190
25.1431	4829142	192
25.149	4807652	194
25.1586	4725462	200
25.1664	4669689	200
25.1742	4589883	204
25.1819	4488041	207
25.1916	4411793	211
25.1994	4336897	212
25.211	4263313	213
25.2187	4170109	218
25.2323	4079450	227
25.2381	4010601	224
25.2478	3923980	226
25.2517	3857819	225
25.2653	3774953	236
25.2711	3711259	234
25.275	3648513	232
25.2847	3586690	234
25.2885	3525765	236
25.2924	3465678	237
25.2963	3421582	237
25.3002	3362748	239
25.304	3319192	239
25.3079	3261530	239
25.3137	3218458	243
25.3176	3161888	242
25.3215	3119282	242
25.3254	3076765	244
25.3293	3034338	245
25.3351	2992000	245
25.3428	2949714	248
25.3467	2907481	246
25.3545	2853410	252
25.3622	2811471	253
25.368	2758229	253
25.3719	2716571	252
25.3816	2674894	254
25.3913	2622580	262
25.3971	2570752	263
25.4029	2529434	258
25.4068	2497976	258
25.4126	2456317	254
25.4223	2424158	256
25.4281	2391587	253
25.4378	2367968	246
25.4475	2334342	248
25.4533	2377920	241
25.463	2440971	231
25.4708	2494857	232
25.4747	2549168	225
25.4843	2614766	219
25.4882	2681586	217
25.496	2749675	219
25.4999	2819116	211
25.5037	2877379	209
25.5076	2949238	207
25.5115	3022636	207
25.5154	3083656	202
25.5192	3159853	202
25.5231	3222814	200
25.5289	3286579	199
25.5348	3351207	198
25.5386	3433071	192
25.5503	3500019	196
25.558	3567921	190
25.5677	3619019	195
25.5755	3706825	184
25.5813	3777889	184
25.5871	3850111	181
25.5948	3923487	180
25.6084	3998093	180
25.6181	4073968	178
25.6278	4151195	174
25.6375	4229775	179
25.6453	4286580	180
25.653	4320387	180
25.6608	4377470	183
25.6666	4410940	185
25.6743	4444151	188
25.6821	4453032	192
25.6879	4461604	192
25.6918	4493732	191
25.6957	4501574	191
25.6995	4533106	192
25.7034	4540232	192
25.7073	4571132	192
25.7112	4601820	192
25.715	4607957	193
25.7209	4638105	194
25.7247	4643602	195
25.7286	4673214	195
25.7325	4678125	196
25.7383	4624953	199
25.7441	4572164	201
25.7499	4519712	203
25.7577	4467632	207
25.7674	4393575	209
25.7771	4320840	216
25.7887	4249346	219
25.7945	4179058	218
25.8023	4109941	221
25.8081	4041961	224
25.8159	3956208	227
25.8236	3890854	227
25.8391	3826530	231
25.8527	3763170	234
25.8624	3683927	242
25.8682	3606636	239
25.8798	3546880	242
25.8876	3487964	242
25.8973	3414921	250
25.907	3357965	252
25.9128	3287693	250
25.9167	3246271	250
25.9225	3191495	248
25.9283	3137400	252
25.9361	3096763	253
25.9399	3056198	250
25.9438	3015703	252
25.9477	2963167	253
25.9516	2923056	255
25.9554	2882979	255
25.9593	2842967	256
25.9632	2802987	256
25.9671	2763040	258
25.971	2723123	258
25.9748	2683206	258
25.9787	2653777	258
25.9826	2613660	258
25.9865	2573511	259
25.9903	2533333	261
25.9942	2502901	261
26	2462437	262
26.0058	2421914	260
26.0117	2399906	254
26.0233	2368031	256
26.031	2335718	253
26.0369	2387118	242
26.0446	2438888	242
26.0504	2481115	241
26.064	2458816	241
26.0718	2521716	231
26.0795	2596345	217
26.0873	2661933	219
26.0931	2728742	212
26.1028	2808858	205
26.1144	2891388	208
26.1222	2963292	206
26.1299	3023178	207
26.1357	3083783	205
26.1435	3159488	204
26.1474	3222009	204
26.1512	3285358	200
26.1551	3349521	200
26.159	3414597	196
26.1629	3480574	195
26.1668	3547516	193
26.1706	3615453	192
26.1745	3684413	190
26.1784	3754427	188
26.1823	3825567	182
26.1881	3897827	183
26.1997	3991752	176
26.2113	4067041	180
26.2191	4121968	180
26.2269	4199280	182
26.2346	4232719	184
26.2462	4265904	192
26.2579	4298793	186
26.2656	4331428	189
26.2734	4363851	192
26.2811	4372884	194
26.2889	4404631	197
26.3005	4327541	205
26.3063	4273865	202
26.3199	4198851	205
26.3277	4146163	209
26.3393	4052663	215
26.3451	3981412	214
26.349	3930693	213
26.3587	3861215	219
26.3626	3792815	217
26.3664	3743497	217
26.3703	3694384	218
26.3742	3628114	219
26.3781	3579715	219
26.3819	3531509	219
26.3858	3483492	220
26.3897	3435626	220
26.3936	3403738	221
26.3975	3355869	222
26.4013	3308148	223
26.4052	3260571	224
26.411	3213100	227
26.4149	3165735	227
26.4188	3118472	228
26.4324	3057441	233
26.4459	2997142	243
26.4556	2924616	243
26.4614	2878666	241
26.4692	2820417	243
26.4789	2762793	244
26.4925	2694229	255
26.508	2626991	260
26.5118	2582426	252
26.5196	2527269	254
26.5254	2472592	257
26.5312	2418351	257
26.5351	2374113	253
26.5429	2329748	254
26.5506	2294477	250
26.5622	2249548	256
26.5681	2285806	247
26.5778	2330882	238
26.5816	2385469	236
26.5894	2440427	231
26.5933	2485454	231
26.5971	2540900	230
26.601	2585941	227
26.6049	2641991	226
26.6088	2698553	223
26.6126	2743897	223
26.6165	2801206	221
26.6204	2859130	219
26.6243	2904908	218
26.6282	2963700	214
26.6398	3009805	219
26.6514	3083372	206
26.6553	3158581	198
26.665	3235502	195
26.6747	3314242	194
26.6863	3427368	179
26.6921	3528390	178
26.698	3633114	172
26.7038	3741725	168
26.7154	3834639	173
26.729	3950863	166
26.7367	4049967	166
26.7445	4129556	167
26.7522	4210535	170
26.758	4292994	171
26.7658	4352711	174
26.7716	4388266	175
26.7755	4448268	175
26.7794	4508629	174
26.7833	4543730	174
26.7871	4604429	174
26.791	4639186	174
26.7949	4700227	173
26.7988	4734681	173
26.8026	4796114	173
26.8085	4830262	175
26.8162	4836500	179
26.822	4869954	182
26.8278	4875480	183
26.8337	4880719	185
26.8414	4885675	189
26.8472	4863381	192
26.853	4867956	194
26.8608	4784304	198
26.8666	4702236	200
26.8782	4621702	204
26.8899	4518910	211
26.8976	4441989	210
26.9054	4344163	212
26.9131	4270545	216
26.919	4198200	217
26.9325	4086627	227
26.9403	4017747	224
26.9558	3931100	227
26.9655	3846679	234
26.9732	3764390	235
26.9791	3701161	234
26.9868	3638867	234
26.9965	3577447	238
27.0043	3501214	244
27.0101	3441946	243
27.014	3383473	241
27.0178	3325773	242
27.0217	3283012	243
27.0256	3226437	245
27.0295	3170587	245
27.0333	3128644	246
27.0372	3086784	246
27.0411	3045008	248
27.045	2990800	248
27.0488	2949410	249
27.0527	2908066	250
27.0585	2866765	250
27.0663	2825508	256
27.0721	2772975	255
27.076	2743089	253
27.0837	2691000	256
27.0876	2650024	257
27.0954	2609024	261
27.0993	2568000	257
27.1051	2526920	258
27.1089	2495682	255
27.1148	2454292	259
27.1206	2422355	254
27.1342	2390007	256
27.14	2357217	248
27.1477	2409498	242
27.1535	2452320	240
27.1632	2515238	231
27.1768	2558276	236
27.1826	2622650	225
27.1923	2688233	219
27.202	2743495	223
27.2098	2799288	221
27.2156	2867914	211
27.2214	2937947	211
27.2253	3009480	208
27.2291	3068871	208
27.233	3143063	206
27.2369	3204290	203
27.2408	3281364	201
27.2447	3344632	200
27.2485	3408788	200
27.2524	3473819	194
27.2602	3539789	194
27.264	3624233	189
27.2737	3692705	190
27.2796	3780935	184
27.2834	3852100	184
27.2892	3924426	181
27.297	3997948	182
27.3125	4072704	178
27.3222	4148732	180
27.33	4203873	179
27.3377	4259343	182
27.3455	4315148	182
27.359	4348042	192
27.3649	4380680	186
27.3726	4413063	189
27.3842	4445191	192
27.3939	4453417	197
27.3997	4461347	195
27.4094	4407036	200
27.4172	4353041	202
27.423	4277237	204
27.4269	4224328	203
27.4308	4171714	203
27.4346	4119390	204
27.4385	4067393	204
27.4424	4035959	204
27.4463	4047195	205
27.4502	4058080	206
27.454	4007164	206
27.4579	4038129	206
27.4637	3987564	209
27.4695	3937261	211
27.4734	3887215	212
27.4792	3818796	215
27.485	3769545	218
27.4928	3720538	219
27.4986	3654247	222
27.5025	3605952	221
27.5064	3541145	222
27.5141	3493532	225
27.5219	3430148	229
27.5413	3352255	243
27.5471	3291004	234
27.5587	3230565	236
27.5684	3170915	239
27.5781	3112000	246
27.5859	3040556	246
27.5917	2983448	245
27.6091	2926974	250
27.613	2871152	249
27.6227	2815932	255
27.6285	2761300	255
27.6363	2718439	252
27.644	2664559	251
27.6479	2621901	251
27.6576	2579200	256
27.6634	2536455	253
27.6673	2503772	244
27.6712	2470666	245
27.675	2447085	243
27.6789	2491409	240
27.6828	2525213	239
27.6867	2569086	239
27.6905	2612892	239
27.6944	2580132	240
27.7002	2546942	241
27.7041	2580561	241
27.708	2624597	237
27.7158	2668566	236
27.7216	2701200	236
27.7274	2744870	233
27.7313	2788537	229
27.7371	2832202	230
27.7429	2888102	221
27.7565	2957310	215
27.7642	3027982	206
27.7758	3100176	207
27.7817	3173991	202
27.7952	3249490	204
27.8011	3326746	190
27.8127	3421821	190
27.8185	3503466	188
27.8282	3587169	184
27.8359	3673019	185
27.8437	3761154	180
27.8476	3851636	176
27.8515	3944615	176
27.8553	4040208	174
27.8592	4116757	174
27.8631	4194638	173
27.867	4273935	172
27.8728	4354652	174
27.8767	4412633	173
27.8805	4495690	173
27.8864	4529723	175
27.8922	4588844	177
27.898	4622577	177
27.9038	4682055	179
27.9096	4689288	181
27.9154	4722311	183
27.9193	4755066	183
27.9271	4761149	187
27.9329	4766945	188
27.9387	4772459	190
27.9484	4777739	192
27.9561	4721081	196
27.9697	4639871	203
27.9755	4560211	198
27.9833	4505600	202
27.9969	4405222	211
28.0046	4329805	208
28.0124	4255715	210
28.024	4204000	211
28.0318	4131840	216
28.0453	4040906	225
28.0531	3952388	224
28.0628	3866181	227
28.0744	3800113	231
28.0783	3717607	232
28.0822	3654000	233
28.086	3591339	234
28.0899	3529563	234
28.0938	3468684	235
28.0977	3408642	237
28.1015	3364302	237
28.1054	3305480	238
28.1093	3261684	237
28.1132	3217991	238
28.1171	3160658	240
28.1209	3117413	240
28.1287	3074266	242
28.1326	3031213	244
28.1423	2975559	249
28.1461	2932860	247
28.15	2890218	247
28.1578	2835766	248
28.1636	2793427	251
28.1675	2751107	251
28.1733	2708773	253
28.181	2655575	254
28.1888	2613430	256
28.1927	2571271	257
28.2024	2518907	263
28.2062	2476864	257
28.2179	2434741	261
28.2237	2392507	253
28.2295	2368892	246
28.2431	2344640	247
28.2508	2378880	245
28.2586	2432064	235
28.2721	2475562	241
28.278	2529240	231
28.2838	2594049	221
28.2915	2660050	217
28.2954	2727288	216
28.2993	2795845	213
28.3032	2865773	212
28.307	2924280	210
28.3109	2996693	209
28.3148	3056932	205
28.3187	3132072	205
28.3226	3194201	204
28.3284	3257111	200
28.3361	3320859	202
28.34	3385471	194
28.3478	3450971	197
28.3536	3534415	190
28.3594	3602341	192
28.3691	3671290	188
28.3788	3741293	190
28.3846	3812422	182
28.3943	3884670	188
28.402	3958112	179
28.4137	4032787	182
28.4253	4108732	175
28.4331	4186031	178
28.4466	4219555	186
28.4524	4298310	178
28.4602	4331679	182
28.468	4388258	184
28.4738	4421290	186
28.4815	4454064	189
28.4873	4462631	191
28.4932	4470851	193
28.497	4502595	193
28.5009	4510095	192
28.5048	4541206	192
28.5087	4572105	193
28.5125	4578568	193
28.5184	4608884	195
28.5222	4614743	196
28.5261	4620333	196
28.5319	4590875	198
28.5377	4537616	201
28.5436	4461702	203
28.5474	4409551	204
28.5552	4357725	209
28.561	4284582	211
28.5649	4233760	211
28.5707	4162534	214
28.5823	4092509	222
28.5901	4023611	220
28.5998	3955846	221
28.6056	3889142	224
28.6153	3823509	229
28.623	3758878	228
28.6327	3695222	230
28.6463	3632513	233
28.6618	3554533	245
28.6676	3478428	241
28.6754	3419185	242
28.6909	3360736	244
28.6987	3288761	249
28.7064	3232206	253
28.7122	3162915	251
28.7219	3108100	254
28.7258	3053966	252
28.7316	3012912	255
28.7374	2959703	255
28.7413	2918983	253
28.7452	2878334	252
28.7491	2837723	254
28.7529	2797149	254
28.7568	2756612	254
28.7607	2716080	256
28.7646	2675552	256
28.7684	2635027	257
28.7762	2594476	263
28.7801	2553897	261
28.784	2513291	261
28.7878	2472627	261
28.7917	2431906	263
28.7975	2400437	260
28.8014	2368562	258
28.8072	2327159	259
28.815	2303500	253
28.8189	2270281	254
28.8266	2236562	254
28.8324	2288661	242
28.8421	2341047	243
28.8499	2393792	234
28.8596	2446903	236
28.8693	2500390	235
28.8809	2564806	219
28.8867	2630400	219
28.8964	2708644	206
28.9042	2789172	206
28.9119	2872105	203
28.9197	2957571	198
28.9255	3031963	200
28.9294	3108036	192
28.9332	3200710	192
28.9371	3280909	188
28.941	3363076	187
28.9449	3447258	186
28.9487	3533584	184
28.9526	3604040	182
28.9565	3694253	176
28.9604	3786886	173
28.9662	3882094	174
28.9701	3980000	169
28.9778	4058838	170
28.9875	4139043	169
28.9953	4220703	166
29.005	4303866	170
29.0108	4388584	166
29.0185	4449627	169
29.0263	4511090	172
29.034	4546954	173
29.0437	4582545	174
29.0554	4644251	175
29.0612	4679497	176
29.0689	4687681	179
29.0786	4695548	182
29.0864	4703056	186
29.0961	4710256	190
29.1038	4717111	190
29.1116	4697714	192
29.1193	4678521	196
29.1271	4596903	200
29.1329	4540962	201
29.1407	4438189	206
29.1465	4361000	208
29.1523	4285154	211
29.1562	4210653	211
29.1601	4137454	212
29.1639	4065480	212
29.1678	4014567	213
29.1717	3944394	214
29.1756	3894352	215
29.1794	3825902	216
29.1833	3776695	217
29.1872	3727692	218
29.1911	3661409	219
29.2008	3613156	223
29.2124	3531775	232
29.2221	3468370	234
29.2279	3405834	231
29.2376	3344181	233
29.2473	3283351	240
29.2551	3208995	243
29.2589	3150132	239
29.2667	3105543	240
29.2764	3047756	242
